mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_056,-0.05,-20.0625,1.78125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,-0.2704734838256863,-1.2977328356906912,8.086307207122445e-05,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_056,0.0,17.15625,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_056,0.0,17.4375,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_056,0.0,16.71875,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_056,0.0,16.890625,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_056,0.0,17.4609375,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_056,0.0,16.546875,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_056,0.0,17.1015625,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_056,0.0,17.6171875,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_056,0.0,17.328125,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_056,0.0,16.8125,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_056,0.0,-22.3125,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_056,0.0,-20.09375,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_056,0.0,-22.0,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_056,0.0,-21.96875,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_056,0.0,-21.8125,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_056,0.0,-21.3125,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_056,0.0,-21.34375,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_056,0.0,-21.0625,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_056,0.0,-21.03125,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_056,0.0,-21.84375,0.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.0,0.0,0.0,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_056,0.05,17.60546875,0.44921875,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,5.154241807758808e-05,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_056,0.05,17.78125,0.34375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_056,0.05,17.1796875,0.4609375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_056,0.05,17.390625,0.5,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_056,0.05,17.3203125,-0.140625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_056,0.05,16.8125,0.265625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_056,0.05,17.5,0.3984375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_056,0.05,17.84375,0.2265625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,7.124731928342953e-05,False
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_056,0.05,17.6875,0.359375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_056,0.05,17.078125,0.265625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_056,0.05,-23.90625,-1.59375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_056,0.05,-21.59375,-1.5,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_056,0.05,-23.5,-1.5,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_056,0.05,-23.5625,-1.59375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_056,0.05,-23.5,-1.6875,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.061285188887268e-05,False
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_056,0.05,-22.875,-1.5625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.890096069080755e-05,False
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_056,0.05,-23.09375,-1.75,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.890096069080755e-05,False
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_056,0.05,-23.125,-2.0625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.890096069080755e-05,False
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_056,0.05,-22.8125,-1.78125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.890096069080755e-05,False
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_056,0.05,-23.34375,-1.5,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.2704734838256863,1.2977328356906912,8.890096069080755e-05,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_056,0.1,17.3828125,0.2265625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.0001193078060168773,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_056,0.1,17.6484375,0.2109375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_056,0.1,17.125,0.40625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_056,0.1,17.51953125,0.62890625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_056,0.1,17.5390625,0.078125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_056,0.1,16.796875,0.25,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t066_s00142,66,high_competence,1,random_056,0.1,17.390625,0.2890625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t078_s00166,78,high_competence,1,random_056,0.1,17.8046875,0.1875,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t079_s00170,79,high_competence,1,random_056,0.1,17.87890625,0.55078125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t097_s00198,97,high_competence,1,random_056,0.1,17.1875,0.375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t019_s00007,19,low_competence,0,random_056,0.1,-24.34375,-2.03125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t003_s00031,3,low_competence,0,random_056,0.1,-22.0625,-1.96875,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t008_s00051,8,low_competence,0,random_056,0.1,-24.03125,-2.03125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t035_s00095,35,low_competence,0,random_056,0.1,-24.5,-2.53125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t056_s00131,56,low_competence,0,random_056,0.1,-24.53125,-2.71875,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t057_s00135,57,low_competence,0,random_056,0.1,-23.3125,-2.0,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t066_s00143,66,low_competence,0,random_056,0.1,-22.875,-1.53125,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t078_s00167,78,low_competence,0,random_056,0.1,-23.3125,-2.25,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t079_s00171,79,low_competence,0,random_056,0.1,-23.125,-2.09375,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,low_competence_t097_s00199,97,low_competence,0,random_056,0.1,-23.75,-1.90625,competence,,random,056,raw,additive,sd_matched,0.20842000478606404,0.5409469676513726,2.5954656713813824,0.00029126540175639093,False
steering,competence,high_competence_t019_s00006,19,high_competence,1,random_057,-0.1,16.7109375,-0.4453125,competence,,random,057,raw,additive,sd_matched,0.20980025226913893,-0.5445293526117041,-2.5954656713813824,0.00012940549640916288,False
steering,competence,high_competence_t003_s00030,3,high_competence,1,random_057,-0.1,16.578125,-0.859375,competence,,random,057,raw,additive,sd_matched,0.20980025226913893,-0.5445293526117041,-2.5954656713813824,0.00012940549640916288,False
steering,competence,high_competence_t008_s00050,8,high_competence,1,random_057,-0.1,15.890625,-0.828125,competence,,random,057,raw,additive,sd_matched,0.20980025226913893,-0.5445293526117041,-2.5954656713813824,0.0001303148310398683,False
steering,competence,high_competence_t035_s00094,35,high_competence,1,random_057,-0.1,16.0546875,-0.8359375,competence,,random,057,raw,additive,sd_matched,0.20980025226913893,-0.5445293526117041,-2.5954656713813824,0.0001303148310398683,False
steering,competence,high_competence_t056_s00130,56,high_competence,1,random_057,-0.1,16.7265625,-0.734375,competence,,random,057,raw,additive,sd_matched,0.20980025226913893,-0.5445293526117041,-2.5954656713813824,0.0001303148310398683,False
steering,competence,high_competence_t057_s00134,57,high_competence,1,random_057,-0.1,15.9375,-0.609375,competence,,random,057,raw,additive,sd_matched,0.20980025226913893,-0.5445293526117041,-2.5954656713813824,0.0001303148310398683,False
