mode,axis,direction,strength,effect,ci_low,ci_high,n,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,judgment_axis,steering_axis,direction_type,random_id,vector_kind
steering,competence,random_070,0.1,-0.82083740234375,-0.87952880859375,-0.76005126953125,20,additive,sd_matched,0.22927698449898778,0.5950805425049641,2.5954656713813824,0.00025126192485913634,competence,,random,070,raw
steering,competence,random_070,0.1,-0.82083740234375,-0.87952880859375,-0.76005126953125,20,norm_preserving,sd_matched,0.22927698449898778,0.5950805425049641,2.5954656713813824,0.00025126192485913634,competence,,random,070,raw
steering,competence,random_071,-0.1,0.4107421875,0.330263671875,0.485546875,20,additive,sd_matched,0.22184907685401392,-0.5758016632022431,-2.5954656713813824,0.00019632995827123523,competence,,random,071,raw
steering,competence,random_071,-0.1,0.4107421875,0.330263671875,0.485546875,20,norm_preserving,sd_matched,0.22184907685401392,-0.5758016632022431,-2.5954656713813824,0.00019632995827123523,competence,,random,071,raw
steering,competence,random_071,-0.05,0.2052734375,0.11637207031250006,0.280859375,20,additive,sd_matched,0.22184907685401392,-0.28790083160112157,-1.2977328356906912,9.003229206427932e-05,competence,,random,071,raw
steering,competence,random_071,-0.05,0.2052734375,0.11637207031250006,0.280859375,20,norm_preserving,sd_matched,0.22184907685401392,-0.28790083160112157,-1.2977328356906912,9.003229206427932e-05,competence,,random,071,raw
steering,competence,random_071,0.0,0.0,0.0,0.0,20,additive,sd_matched,0.22184907685401392,0.0,0.0,0.0,competence,,random,071,raw
steering,competence,random_071,0.0,0.0,0.0,0.0,20,norm_preserving,sd_matched,0.22184907685401392,0.0,0.0,0.0,competence,,random,071,raw
steering,competence,random_071,0.05,-0.1818603515625,-0.25015563964843746,-0.11164245605468752,20,additive,sd_matched,0.22184907685401392,0.28790083160112157,1.2977328356906912,8.292654092656448e-05,competence,,random,071,raw
steering,competence,random_071,0.05,-0.1818603515625,-0.25015563964843746,-0.11164245605468752,20,norm_preserving,sd_matched,0.22184907685401392,0.28790083160112157,1.2977328356906912,8.292654092656448e-05,competence,,random,071,raw
