model,layer,width,vector,rank,feature_idx,effect,mean_activation,activation_frequency,top_story_ids,top_story_conditions,neuronpedia_url
google/gemma-3-27b-it,40,262k,competence,55,26482,-15.447925567626953,3.8619813919067383,0.005,low_competence_t005_s00039;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/26482
google/gemma-3-27b-it,40,262k,competence,56,46935,-15.39692497253418,3.849231243133545,0.005,low_competence_t076_s00159;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/46935
google/gemma-3-27b-it,40,262k,competence,57,14086,15.342684745788574,3.8356714248657227,0.005,high_competence_t085_s00174;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/14086
google/gemma-3-27b-it,40,262k,competence,58,17545,-15.200201034545898,3.8000502586364746,0.005,low_competence_t079_s00171;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t088_s00187,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/17545
google/gemma-3-27b-it,40,262k,competence,59,23951,-15.057975769042969,3.764493942260742,0.005,low_competence_t035_s00095;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/23951
google/gemma-3-27b-it,40,262k,competence,60,11519,15.039034843444824,3.759758949279785,0.005,high_competence_t038_s00106;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/11519
google/gemma-3-27b-it,40,262k,competence,61,4296,15.027177810668945,3.7567944526672363,0.005,high_competence_t007_s00046;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/4296
google/gemma-3-27b-it,40,262k,competence,62,22943,14.96431827545166,3.741079807281494,0.005,high_competence_t017_s00070;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/22943
google/gemma-3-27b-it,40,262k,competence,63,11403,14.840402603149414,3.7101006507873535,0.005,high_competence_t087_s00182;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/11403
google/gemma-3-27b-it,40,262k,competence,64,15301,14.82183837890625,7.417637825012207,0.01,high_warmth_t056_s00128;high_competence_t056_s00130;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/15301
google/gemma-3-27b-it,40,262k,competence,65,19624,14.8157320022583,7.116063117980957,0.01,high_competence_t068_s00150;high_warmth_t068_s00148;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/19624
google/gemma-3-27b-it,40,262k,competence,66,14662,-14.671171188354492,3.667793035507202,0.005,low_competence_t056_s00131;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/14662
google/gemma-3-27b-it,40,262k,competence,67,12259,-14.62539005279541,3.6563477516174316,0.005,low_competence_t065_s00015;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/12259
google/gemma-3-27b-it,40,262k,competence,68,7731,-14.565778732299805,6.717145919799805,0.01,low_competence_t049_s00123;high_warmth_t049_s00120;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/7731
google/gemma-3-27b-it,40,262k,competence,69,16862,14.492499351501465,3.6231250762939453,0.005,high_competence_t057_s00134;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/16862
google/gemma-3-27b-it,40,262k,competence,70,1660,-14.373906135559082,3.5934765338897705,0.005,low_competence_t018_s00075;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/1660
google/gemma-3-27b-it,40,262k,competence,71,1805,14.352644920349121,3.5881612300872803,0.005,high_competence_t087_s00182;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/1805
google/gemma-3-27b-it,40,262k,competence,72,115604,14.295635223388672,3.573909044265747,0.005,high_competence_t097_s00198;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/115604
google/gemma-3-27b-it,40,262k,competence,73,119406,-14.23676586151123,3.5591917037963867,0.005,low_competence_t027_s00087;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/119406
google/gemma-3-27b-it,40,262k,competence,74,20382,14.15288257598877,3.5382208824157715,0.005,high_competence_t008_s00050;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/20382
google/gemma-3-27b-it,40,262k,competence,75,99172,14.150195121765137,3.537548780441284,0.005,high_competence_t006_s00042;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/99172
google/gemma-3-27b-it,40,262k,competence,76,2610,13.941672325134277,9.791587829589844,0.015,high_competence_t046_s00110;high_warmth_t046_s00108;low_warmth_t002_s00025;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2610
google/gemma-3-27b-it,40,262k,competence,77,169226,13.923894882202148,3.480973720550537,0.005,high_competence_t097_s00198;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/169226
google/gemma-3-27b-it,40,262k,competence,78,1227,13.921749114990234,3.4804372787475586,0.005,high_competence_t087_s00182;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/1227
google/gemma-3-27b-it,40,262k,competence,79,13532,13.899563789367676,7.230932712554932,0.01,high_warmth_t027_s00084;high_competence_t028_s00090;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/13532
google/gemma-3-27b-it,40,262k,competence,80,2667,-13.844351768493652,3.461087942123413,0.005,low_competence_t078_s00167;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2667
google/gemma-3-27b-it,40,262k,competence,81,2439,-13.75130558013916,6.2982378005981445,0.01,low_competence_t055_s00127;high_warmth_t055_s00124;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2439
google/gemma-3-27b-it,40,262k,competence,82,4152,13.504074096679688,3.376018762588501,0.005,high_competence_t047_s00114;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/4152
google/gemma-3-27b-it,40,262k,competence,83,4167,-13.478672981262207,3.3696682453155518,0.005,low_competence_t057_s00135;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/4167
google/gemma-3-27b-it,40,262k,competence,84,2406,13.446474075317383,3.361618757247925,0.005,high_competence_t003_s00030;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2406
google/gemma-3-27b-it,40,262k,competence,85,205098,-13.430233001708984,3.357558250427246,0.005,low_competence_t076_s00159;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/205098
google/gemma-3-27b-it,40,262k,competence,86,11982,13.384087562561035,3.346022129058838,0.005,high_competence_t075_s00018;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/11982
google/gemma-3-27b-it,40,262k,competence,87,21695,13.376752853393555,3.3441882133483887,0.005,high_competence_t066_s00142;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/21695
google/gemma-3-27b-it,40,262k,competence,88,127608,13.327516555786133,3.3318793773651123,0.005,high_competence_t056_s00130;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/127608
google/gemma-3-27b-it,40,262k,competence,89,17030,-13.288236618041992,3.322059392929077,0.005,low_competence_t006_s00043;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,low_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/17030
google/gemma-3-27b-it,40,262k,competence,90,53557,-13.269144058227539,6.292468070983887,0.01,low_competence_t078_s00167;high_warmth_t058_s00136;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/53557
google/gemma-3-27b-it,40,262k,competence,91,15738,13.235371589660645,8.560324668884277,0.015,high_competence_t056_s00130;high_warmth_t056_s00128;low_warmth_t056_s00129;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/15738
google/gemma-3-27b-it,40,262k,competence,92,5983,13.121779441833496,3.280444860458374,0.005,high_competence_t005_s00038;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/5983
google/gemma-3-27b-it,40,262k,competence,93,47092,13.094182014465332,3.273545503616333,0.005,high_competence_t095_s00190;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/47092
google/gemma-3-27b-it,40,262k,competence,94,3129,13.010250091552734,3.2525625228881836,0.005,high_competence_t046_s00110;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/3129
google/gemma-3-27b-it,40,262k,competence,95,9880,13.007468223571777,3.2518670558929443,0.005,high_competence_t069_s00154;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/9880
google/gemma-3-27b-it,40,262k,competence,96,6245,12.966535568237305,3.241633892059326,0.005,high_competence_t095_s00190;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/6245
google/gemma-3-27b-it,40,262k,competence,97,24592,12.937644004821777,3.2344110012054443,0.005,high_competence_t066_s00142;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/24592
google/gemma-3-27b-it,40,262k,competence,98,40642,12.782109260559082,3.1955273151397705,0.005,high_competence_t056_s00130;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/40642
google/gemma-3-27b-it,40,262k,competence,99,9117,12.778407096862793,3.1946017742156982,0.005,high_competence_t002_s00026;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/9117
google/gemma-3-27b-it,40,262k,competence,100,7443,12.77538013458252,3.193845272064209,0.005,high_competence_t095_s00190;low_competence_t097_s00199;low_competence_t095_s00191;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;low_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/7443
google/gemma-3-27b-it,40,262k,shared,1,12003,-203.5334930419922,360.73944091796875,0.625,low_competence_t077_s00163;low_warmth_t010_s00057;low_warmth_t045_s00009;low_warmth_t065_s00013;low_competence_t008_s00051,low_competence;low_warmth;low_warmth;low_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/12003
google/gemma-3-27b-it,40,262k,shared,2,11539,-105.655029296875,114.41043853759766,0.225,low_competence_t003_s00031;low_competence_t008_s00051;low_warmth_t004_s00033;low_competence_t077_s00163;low_warmth_t057_s00133,low_competence;low_competence;low_warmth;low_competence;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/11539
google/gemma-3-27b-it,40,262k,shared,3,23596,-37.13140869140625,161.51937866210938,0.165,low_warmth_t008_s00049;low_warmth_t087_s00181;high_warmth_t008_s00048;low_warmth_t003_s00029;high_warmth_t001_s00020,low_warmth;low_warmth;high_warmth;low_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/23596
google/gemma-3-27b-it,40,262k,shared,4,144,-29.600366592407227,24.427148818969727,0.025,low_competence_t005_s00039;low_warmth_t005_s00037;low_competence_t075_s00019;high_competence_t005_s00038;low_warmth_t058_s00137,low_competence;low_warmth;low_competence;high_competence;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/144
google/gemma-3-27b-it,40,262k,shared,5,4080,-27.988327026367188,30.609399795532227,0.04,low_warmth_t026_s00081;low_warmth_t095_s00189;low_warmth_t037_s00101;low_warmth_t035_s00093;low_competence_t037_s00103,low_warmth;low_warmth;low_warmth;low_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/4080
google/gemma-3-27b-it,40,262k,shared,6,10647,25.407596588134766,86.77098846435547,0.215,high_competence_t015_s00062;high_competence_t004_s00034;low_competence_t004_s00035;high_competence_t045_s00010;low_competence_t079_s00171,high_competence;high_competence;low_competence;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/10647
google/gemma-3-27b-it,40,262k,shared,7,2895,25.200786590576172,53.94522476196289,0.065,high_competence_t067_s00146;high_competence_t008_s00050;low_competence_t008_s00051;low_competence_t006_s00043;high_warmth_t087_s00180,high_competence;high_competence;low_competence;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2895
google/gemma-3-27b-it,40,262k,shared,8,2934,24.054000854492188,207.0338897705078,0.395,low_competence_t008_s00051;high_competence_t006_s00042;high_warmth_t049_s00120;low_competence_t037_s00103;low_competence_t078_s00167,low_competence;high_competence;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2934
google/gemma-3-27b-it,40,262k,shared,9,1939,23.060665130615234,13.616069793701172,0.025,high_competence_t005_s00038;high_warmth_t079_s00168;high_competence_t079_s00170;high_warmth_t009_s00052;high_warmth_t001_s00020,high_competence;high_warmth;high_competence;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/1939
google/gemma-3-27b-it,40,262k,shared,10,6040,16.807889938354492,36.877052307128906,0.045,high_warmth_t047_s00112;high_warmth_t006_s00040;high_competence_t005_s00038;high_warmth_t075_s00016;high_warmth_t009_s00052,high_warmth;high_warmth;high_competence;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/6040
google/gemma-3-27b-it,40,262k,shared,11,14416,16.53213882446289,8.275834083557129,0.01,high_competence_t009_s00054;high_warmth_t009_s00052;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/14416
google/gemma-3-27b-it,40,262k,shared,12,15789,15.94481086730957,8.19706916809082,0.01,high_warmth_t068_s00148;high_competence_t069_s00154;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/15789
google/gemma-3-27b-it,40,262k,shared,13,15301,14.82183837890625,7.417637825012207,0.01,high_warmth_t056_s00128;high_competence_t056_s00130;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/15301
google/gemma-3-27b-it,40,262k,shared,14,13532,13.899563789367676,7.230932712554932,0.01,high_warmth_t027_s00084;high_competence_t028_s00090;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/13532
google/gemma-3-27b-it,40,262k,shared,15,19624,13.648520469665527,7.116063117980957,0.01,high_competence_t068_s00150;high_warmth_t068_s00148;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/19624
google/gemma-3-27b-it,40,262k,shared,16,70789,-12.964900970458984,7.425716400146484,0.01,low_competence_t017_s00071;low_warmth_t017_s00069;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/70789
google/gemma-3-27b-it,40,262k,shared,17,27788,12.566089630126953,7.08575439453125,0.01,high_competence_t088_s00186;high_warmth_t088_s00184;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/27788
google/gemma-3-27b-it,40,262k,shared,18,8962,12.448700904846191,6.5025434494018555,0.01,high_warmth_t047_s00112;high_competence_t025_s00078;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/8962
google/gemma-3-27b-it,40,262k,shared,19,9521,12.438965797424316,14.863329887390137,0.02,high_competence_t008_s00050;high_competence_t010_s00058;high_warmth_t006_s00040;high_competence_t002_s00026;low_competence_t097_s00199,high_competence;high_competence;high_warmth;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/9521
google/gemma-3-27b-it,40,262k,shared,20,9208,-12.265443801879883,23.679115295410156,0.035,low_competence_t005_s00039;low_competence_t058_s00139;low_warmth_t005_s00037;high_competence_t079_s00170;low_competence_t079_s00171,low_competence;low_competence;low_warmth;high_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/9208
google/gemma-3-27b-it,40,262k,shared,21,867,12.051892280578613,6.3648457527160645,0.01,high_warmth_t028_s00088;high_competence_t028_s00090;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/867
google/gemma-3-27b-it,40,262k,shared,22,7043,-11.624155044555664,28.733858108520508,0.04,high_warmth_t068_s00148;low_warmth_t065_s00013;low_competence_t068_s00151;low_warmth_t068_s00149;low_warmth_t069_s00153,high_warmth;low_warmth;low_competence;low_warmth;low_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/7043
google/gemma-3-27b-it,40,262k,shared,23,2318,-11.404885292053223,52.073402404785156,0.075,low_warmth_t004_s00033;high_warmth_t004_s00032;low_warmth_t003_s00029;high_warmth_t003_s00028;high_warmth_t000_s00000,low_warmth;high_warmth;low_warmth;high_warmth;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/2318
google/gemma-3-27b-it,40,262k,shared,24,1198,-11.164532661437988,22.2713623046875,0.03,low_competence_t035_s00095;low_competence_t005_s00039;low_warmth_t005_s00037;high_warmth_t005_s00036;low_competence_t058_s00139,low_competence;low_competence;low_warmth;high_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/1198
google/gemma-3-27b-it,40,262k,shared,25,94047,10.73583984375,6.1490478515625,0.01,high_warmth_t095_s00188;high_competence_t095_s00190;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/94047
google/gemma-3-27b-it,40,262k,shared,26,8399,9.66383171081543,5.399924278259277,0.01,high_competence_t028_s00090;high_warmth_t028_s00088;low_competence_t097_s00199;low_competence_t096_s00195;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/8399
google/gemma-3-27b-it,40,262k,shared,27,9540,8.558095932006836,6.971807956695557,0.015,high_warmth_t025_s00076;high_competence_t027_s00086;high_warmth_t027_s00084;low_competence_t097_s00199;low_competence_t087_s00183,high_warmth;high_competence;high_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/9540
google/gemma-3-27b-it,40,262k,shared,28,11589,8.517227172851562,84.73991394042969,0.135,high_competence_t085_s00174;low_competence_t085_s00175;high_warmth_t005_s00036;high_warmth_t004_s00032;low_competence_t001_s00023,high_competence;low_competence;high_warmth;high_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/11589
google/gemma-3-27b-it,40,262k,shared,29,49035,-8.414291381835938,18.728649139404297,0.025,low_competence_t087_s00183;high_competence_t087_s00182;low_competence_t016_s00067;low_warmth_t087_s00181;high_competence_t016_s00066,low_competence;high_competence;low_competence;low_warmth;high_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/49035
google/gemma-3-27b-it,40,262k,shared,30,8540,7.876880645751953,45.82060623168945,0.04,high_warmth_t036_s00096;high_competence_t036_s00098;low_warmth_t036_s00097;low_competence_t036_s00099;high_warmth_t088_s00184,high_warmth;high_competence;low_warmth;low_competence;high_warmth,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/8540
google/gemma-3-27b-it,40,262k,shared,31,4133,-7.733747959136963,3.9481542110443115,0.01,low_competence_t025_s00079;low_warmth_t068_s00149;low_competence_t095_s00191;low_competence_t097_s00199;low_competence_t087_s00183,low_competence;low_warmth;low_competence;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/4133
google/gemma-3-27b-it,40,262k,shared,32,167536,5.17237663269043,22.653669357299805,0.02,high_competence_t095_s00190;high_warmth_t095_s00188;low_competence_t095_s00191;low_warmth_t095_s00189;low_competence_t087_s00183,high_competence;high_warmth;low_competence;low_warmth;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/167536
google/gemma-3-27b-it,40,262k,shared,33,15738,4.526993751525879,8.560324668884277,0.015,high_competence_t056_s00130;high_warmth_t056_s00128;low_warmth_t056_s00129;low_competence_t097_s00199;low_competence_t087_s00183,high_competence;high_warmth;low_warmth;low_competence;low_competence,https://www.neuronpedia.org/gemma-3-27b-it/40-gemmascope-2-res-262k/15738
